id,source,source_id,ocid,language,title,description,value,currency,releasedate,startdate,enddate,buyer,streetaddress,locality,region,postcode,countryname,contactname,email,telephone,faxnumber,contact_url,tender_url,cpvs,date_created,date_updated,json,pubdate
182391925,td_bravosolution,48585,ocds-0c46vo-0005-48585,en,DESIGN & BUILD CONSTRUCTION PROJECT FOR SOCIAL HOUSING AT CASTLEWELLAN ROAD,"Clanmil Housing Association (Clanmil) is inviting Contractors to carry out the design and build of social housing at 10A Castlewellan Road, Newcastle. The Contractor is to take possession of the site, be fully responsible for all design and construction until completion. The Contractor is required to comply with the details set out in the Employer’s Requirements and the contract. The scheme already has Planning Permission. 

For the avoidance of doubt, the successful contractor will be fully liable for all design and construction on this scheme. Full design and construct liability will be assigned to the contractor.

The project is for the delivery of 11 Residential Housing units by means of a Design and Build process, where the Contractor provides the, designs, builds and completes the scheme for Clanmil Housing Association Ltd. The completed development shall be fully in accordance with the DfC Housing Association Guide; Clanmil Design Guide, all statutory authority requirements and the Employer’s Requirements. The Contractor is to note that an existing building on the site is to be demolished and any asbestos removed strictly in accordance with Regulations.",,,2020-03-13 22:12:16.988619,,2020-03-26 17:00:00.000000,Clanmil Housing,,,,,United Kingdom,Eamonn McDonnell,procurement@clanmil.org.uk,,,,https://e-sourcingni.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48585&oppList=CURRENT,"",2020-03-14 01:31:31.997490,2020-03-14 01:31:31.997490,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0005-48585/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""48585"", ""tag"": [""tender""], ""date"": ""2020-03-13T22:12:16.988619"", ""ocid"": ""ocds-0c46vo-0005-48585"", ""buyer"": {""name"": ""Clanmil Housing"", ""address"": {""countryName"": ""United Kingdom""}, ""contactPoint"": {""name"": ""Eamonn McDonnell"", ""email"": ""procurement@clanmil.org.uk""}}, ""tender"": {""id"": ""48585"", ""title"": ""DESIGN & BUILD CONSTRUCTION PROJECT FOR SOCIAL HOUSING AT CASTLEWELLAN ROAD"", ""status"": ""active"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://e-sourcingni.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48585&oppList=CURRENT"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""description"": ""Clanmil Housing Association (Clanmil) is inviting Contractors to carry out the design and build of social housing at 10A Castlewellan Road, Newcastle. The Contractor is to take possession of the site, be fully responsible for all design and construction until completion. The Contractor is required to comply with the details set out in the Employer’s Requirements and the contract. The scheme already has Planning Permission. \n\nFor the avoidance of doubt, the successful contractor will be fully liable for all design and construction on this scheme. Full design and construct liability will be assigned to the contractor.\n\nThe project is for the delivery of 11 Residential Housing units by means of a Design and Build process, where the Contractor provides the, designs, builds and completes the scheme for Clanmil Housing Association Ltd. The completed development shall be fully in accordance with the DfC Housing Association Guide; Clanmil Design Guide, all statutory authority requirements and the Employer’s Requirements. The Contractor is to note that an existing building on the site is to be demolished and any asbestos removed strictly in accordance with Regulations."", ""tenderPeriod"": {""endDate"": ""2020-03-26T17:00:00+00:00""}, ""procurementMethod"": ""open"", ""procurementMethodDetails"": ""Under OJEU Open Procedure""}, ""language"": ""en"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-03-14T01:31:25.919848+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2020-03-13 22:12:16.988619
182391928,td_bravosolution,48590,ocds-0c46vo-0005-48590,en,City Advice Service,"This is a soft market testing exercise in relation to an upcoming requirement the City of London Corporation (the City) has for a new City Advice Service.

The soft market testing will involve the submission of the SMT questionnaire — to be received by 10 a.m. on 30 March 2020 via the capital esourcingportal.",,,2020-03-13 22:12:00.238820,,2020-03-30 10:00:00.000000,City of London Corporation,,,,,United Kingdom,Oliqur Chowdhury,Oliqur.Chowdhury@cityoflondon.gov.uk,,,,https://www.capitalesourcing.com/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48590&oppList=CURRENT,"",2020-03-14 01:31:32.026877,2020-03-14 01:31:32.026877,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0005-48590/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""48590"", ""tag"": [""tender""], ""date"": ""2020-03-13T22:12:00.238820"", ""ocid"": ""ocds-0c46vo-0005-48590"", ""buyer"": {""name"": ""City of London Corporation"", ""address"": {""countryName"": ""United Kingdom""}, ""contactPoint"": {""name"": ""Oliqur Chowdhury"", ""email"": ""Oliqur.Chowdhury@cityoflondon.gov.uk""}}, ""tender"": {""id"": ""48590"", ""title"": ""City Advice Service"", ""status"": ""active"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://www.capitalesourcing.com/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48590&oppList=CURRENT"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""description"": ""This is a soft market testing exercise in relation to an upcoming requirement the City of London Corporation (the City) has for a new City Advice Service.\n\nThe soft market testing will involve the submission of the SMT questionnaire — to be received by 10 a.m. on 30 March 2020 via the capital esourcingportal."", ""tenderPeriod"": {""endDate"": ""2020-03-30T10:00:00+00:00""}, ""procurementMethodDetails"": ""Other""}, ""language"": ""en"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-03-14T01:31:26.022787+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2020-03-13 22:12:00.238820
171193778,td_bravosolution,47553,ocds-0c46vo-0005-47553,en,Ripple Primary School Reception Classrooms Replacement,"The scope of works comprises of a new single
storey classroom block containing three reception
classrooms, including circulation space and
toilets.
Ripple Primary School Suffolk Road site is located
in a predominantly residential area and is situated
on the corner of Suffolk Road and Surrey Road,
Barking, London. The Ripple road A123 flyover
runs immediately to the south of Suffolk Road,
and the District Line between Barking and Upney
runs to the north of Surrey Road. The site is
approximately 400m to the south east of the
centre of Barking and approximately 1.5km north
of the River Thames.",,,2020-01-24 22:24:25.774044,,2020-02-21 14:00:00.000000,London Borough of Barking and Dagenham,,,,,United Kingdom,Senior Responsible Officer,francis.parker@elevateeastlondon.co.uk,,,,https://lbbd.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=47553&oppList=PAST,"",2020-01-25 01:34:15.769447,2020-03-06 18:42:09.773377,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0005-47553/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""47553"", ""tag"": [""tender""], ""date"": ""2020-01-24T22:24:25.774044"", ""ocid"": ""ocds-0c46vo-0005-47553"", ""buyer"": {""name"": ""London Borough of Barking and Dagenham"", ""address"": {""countryName"": ""United Kingdom""}, ""contactPoint"": {""name"": ""Senior Responsible Officer"", ""email"": ""francis.parker@elevateeastlondon.co.uk""}}, ""awards"": [{""id"": ""47553"", ""contractPeriod"": {""startDate"": ""2020-04-01T00:00:00+00:00""}}], ""tender"": {""id"": ""47553"", ""title"": ""Ripple Primary School Reception Classrooms Replacement"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://lbbd.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=47553&oppList=PAST"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""description"": ""The scope of works comprises of a new single\nstorey classroom block containing three reception\nclassrooms, including circulation space and\ntoilets.\nRipple Primary School Suffolk Road site is located\nin a predominantly residential area and is situated\non the corner of Suffolk Road and Surrey Road,\nBarking, London. The Ripple road A123 flyover\nruns immediately to the south of Suffolk Road,\nand the District Line between Barking and Upney\nruns to the north of Surrey Road. The site is\napproximately 400m to the south east of the\ncentre of Barking and approximately 1.5km north\nof the River Thames."", ""tenderPeriod"": {""endDate"": ""2020-02-21T14:00:00+00:00""}, ""procurementMethodDetails"": ""JCT""}, ""language"": ""en"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-03-06T18:40:15.305704+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2020-01-24 22:24:25.774044
171193782,td_bravosolution,47562,ocds-0c46vo-0005-47562,en,Emerging National Framework of GI Standards,"Purpose
The purpose of this contract is to make recommendations for a small set of key GI benchmarks / indicators and associated mapping datasets for use by local authorities and other GI stakeholders to support the emerging National Framework of Green Infrastructure Standards.



Background to Contract

Delivering a National Framework of GI Standards is a commitment in the Government’s 25-year Environment Plan (25YEP) and Natural England is leading a two-year project to develop, test and refine the Standards and Guidance for launch in Winter 2020/Spring 2021.  

The aims of the GI Standards Project are:

•	to mainstream GI as essential infrastructure in place-making, and in associated planning and land use decisions.   
•	to deliver more good quality, interconnected GI, at a local and landscape scale, that provides the multiple benefits communities need and want, consistently across England, and in particular for disadvantaged urban populations.


Contract Aims

The aim of this contract is to develop/refine a small set of simple, effective and evidence-based benchmarks or indicators that give a high level indication of:

a.	level of ‘greenness’ of urban areas, based on composite indicators such as the urban greening factor (UGF); 
b.	access to greenspace/ natural greenspace (including a particular focus on woodland given the range of benefits woodland provides), based on Accessible Natural Greenspace Standards and Accessible Woodland Standards",,,2020-01-24 22:20:27.286758,,2020-02-18 14:00:00.000000,Defra Network eTendering Portal,,,,,United Kingdom,Paul Butler,Paul.Butler@defra.gov.uk,,,,https://defra.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=47562&oppList=PAST,"",2020-01-25 01:34:15.787363,2020-03-06 18:42:09.814329,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0005-47562/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""47562"", ""tag"": [""tender""], ""date"": ""2020-01-24T22:20:27.286758"", ""ocid"": ""ocds-0c46vo-0005-47562"", ""buyer"": {""name"": ""Defra Network eTendering Portal"", ""address"": {""countryName"": ""United Kingdom""}, ""contactPoint"": {""name"": ""Paul Butler"", ""email"": ""Paul.Butler@defra.gov.uk""}}, ""awards"": [{""id"": ""47562"", ""contractPeriod"": {""endDate"": ""2020-06-06T00:00:00+00:00"", ""startDate"": ""2020-03-06T00:00:00+00:00""}}], ""tender"": {""id"": ""47562"", ""title"": ""Emerging National Framework of GI Standards"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://defra.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=47562&oppList=PAST"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""description"": ""Purpose\nThe purpose of this contract is to make recommendations for a small set of key GI benchmarks / indicators and associated mapping datasets for use by local authorities and other GI stakeholders to support the emerging National Framework of Green Infrastructure Standards.\n\n\n\nBackground to Contract\n\nDelivering a National Framework of GI Standards is a commitment in the Government’s 25-year Environment Plan (25YEP) and Natural England is leading a two-year project to develop, test and refine the Standards and Guidance for launch in Winter 2020/Spring 2021.  \n\nThe aims of the GI Standards Project are:\n\n•\tto mainstream GI as essential infrastructure in place-making, and in associated planning and land use decisions.   \n•\tto deliver more good quality, interconnected GI, at a local and landscape scale, that provides the multiple benefits communities need and want, consistently across England, and in particular for disadvantaged urban populations.\n\n\nContract Aims\n\nThe aim of this contract is to develop/refine a small set of simple, effective and evidence-based benchmarks or indicators that give a high level indication of:\n\na.\tlevel of ‘greenness’ of urban areas, based on composite indicators such as the urban greening factor (UGF); \nb.\taccess to greenspace/ natural greenspace (including a particular focus on woodland given the range of benefits woodland provides), based on Accessible Natural Greenspace Standards and Accessible Woodland Standards"", ""tenderPeriod"": {""endDate"": ""2020-02-18T14:00:00+00:00""}, ""procurementMethod"": ""open"", ""procurementMethodDetails"": ""Under OJEU Open Procedure""}, ""language"": ""en"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-03-06T18:40:15.679740+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2020-01-24 22:20:27.286758
168914337,td_bravosolution,47303,ocds-0c46vo-0005-47303,en,Light Cycler,NIBSC is looking to purchase a Light Cycler PCR machine for laboratory use.,,,2020-01-14 22:19:13.769882,,2020-02-04 13:00:00.000000,MHRA Buyer Organisation,,,,,United Kingdom,Buyer,aun.bhatti@nibsc.org,,,,https://phe.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=47303&oppList=PAST,"",2020-01-15 01:31:21.028527,2020-03-06 18:42:10.505664,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0005-47303/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""47303"", ""tag"": [""tender""], ""date"": ""2020-01-14T22:19:13.769882"", ""ocid"": ""ocds-0c46vo-0005-47303"", ""buyer"": {""name"": ""MHRA Buyer Organisation"", ""address"": {""countryName"": ""United Kingdom""}, ""contactPoint"": {""name"": ""Buyer"", ""email"": ""aun.bhatti@nibsc.org""}}, ""tender"": {""id"": ""47303"", ""title"": ""Light Cycler"", ""status"": ""complete"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://phe.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=47303&oppList=PAST"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""description"": ""NIBSC is looking to purchase a Light Cycler PCR machine for laboratory use."", ""tenderPeriod"": {""endDate"": ""2020-02-04T13:00:00+00:00""}, ""procurementMethod"": ""open"", ""procurementMethodDetails"": ""Under OJEU Open Procedure""}, ""language"": ""en"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-03-06T18:40:22.767399+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2020-01-14 22:19:13.769882
184012409,td_bravosolution,48680,ocds-0c46vo-0005-48680,en,AHDB requirements for PR activities in the Middle East,"AHDB Exports are looking for an Arabic and English speaking, Marketing Representative to cover Middle Eastern markets, maintaining contact and working jointly with red meat exporters, agents, representatives, importers, distributors, hotel and food service operators and retailers
•	Liaise closely with the AHDB Exports team based in France, to agree and update on activity and provide the latest market intelligence and insights
•	Identify and develop priority markets for British lamb
•	Effectively build and maintain new relationships with relevant contacts in the Middle Eastern market. Where appropriate, work jointly with them to increase market exposure and demand for British red meat in general and lamb in particular
•	Devise and implement effective local strategies to promote British lamb, aimed at increasing awareness and brand loyalty
•	Act as a brand ambassador for British produce
•	Liaise with central AHDB staff in areas such as media, PR and digital",276000.0,GBP,2020-03-20 22:10:37.063648,,2020-04-22 12:00:00.000000,Defra Network eTendering Portal,,,,,United Kingdom,Sarah Jackson,sarah.jackson@ahdb.org.uk,,,,https://defra.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48680&oppList=CURRENT,"",2020-03-21 01:31:36.545669,2020-03-21 01:31:36.545669,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0005-48680/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""48680"", ""tag"": [""tender""], ""date"": ""2020-03-20T22:10:37.063648"", ""ocid"": ""ocds-0c46vo-0005-48680"", ""buyer"": {""name"": ""Defra Network eTendering Portal"", ""address"": {""countryName"": ""United Kingdom""}, ""contactPoint"": {""name"": ""Sarah Jackson"", ""email"": ""sarah.jackson@ahdb.org.uk""}}, ""awards"": [{""id"": ""48680"", ""contractPeriod"": {""endDate"": ""2021-06-26T00:00:00+00:00"", ""startDate"": ""2020-06-26T00:00:00+00:00""}}], ""tender"": {""id"": ""48680"", ""title"": ""AHDB requirements for PR activities in the Middle East"", ""value"": {""amount"": 276000.0, ""currency"": ""GBP""}, ""status"": ""active"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://defra.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48680&oppList=CURRENT"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""description"": ""AHDB Exports are looking for an Arabic and English speaking, Marketing Representative to cover Middle Eastern markets, maintaining contact and working jointly with red meat exporters, agents, representatives, importers, distributors, hotel and food service operators and retailers\n•\tLiaise closely with the AHDB Exports team based in France, to agree and update on activity and provide the latest market intelligence and insights\n•\tIdentify and develop priority markets for British lamb\n•\tEffectively build and maintain new relationships with relevant contacts in the Middle Eastern market. Where appropriate, work jointly with them to increase market exposure and demand for British red meat in general and lamb in particular\n•\tDevise and implement effective local strategies to promote British lamb, aimed at increasing awareness and brand loyalty\n•\tAct as a brand ambassador for British produce\n•\tLiaise with central AHDB staff in areas such as media, PR and digital"", ""tenderPeriod"": {""endDate"": ""2020-04-22T12:00:00+00:00""}, ""procurementMethod"": ""open"", ""procurementMethodDetails"": ""OJEU Open Procedure""}, ""language"": ""en"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-03-21T01:31:31.132441+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2020-03-20 22:10:37.063648
184012410,td_bravosolution,48707,ocds-0c46vo-0005-48707,en,RM6208 Debt Management Services,Crown Commercial Service intends to establish a single supplier framework agreement for the provision of debt management services. All UK public sector bodies will be able to utilise the framework agreement.,,,2020-03-20 22:10:04.684809,,2020-04-08 15:00:00.000000,Crown Commercial Service,,,,,United Kingdom,,supplier@crowncommercial.gov.uk,,,,https://crowncommercialservice.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48707&oppList=CURRENT,"",2020-03-21 01:31:36.581026,2020-03-21 01:31:36.581026,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0005-48707/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""48707"", ""tag"": [""tender""], ""date"": ""2020-03-20T22:10:04.684809"", ""ocid"": ""ocds-0c46vo-0005-48707"", ""buyer"": {""name"": ""Crown Commercial Service"", ""address"": {""countryName"": ""United Kingdom""}, ""contactPoint"": {""email"": ""supplier@crowncommercial.gov.uk""}}, ""tender"": {""id"": ""48707"", ""title"": ""RM6208 Debt Management Services"", ""status"": ""active"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://crowncommercialservice.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48707&oppList=CURRENT"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""description"": ""Crown Commercial Service intends to establish a single supplier framework agreement for the provision of debt management services. All UK public sector bodies will be able to utilise the framework agreement."", ""tenderPeriod"": {""endDate"": ""2020-04-08T15:00:00+00:00""}, ""procurementMethod"": ""open"", ""procurementMethodDetails"": ""OJEU Open Procedure""}, ""language"": ""en"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-03-21T01:31:31.198438+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2020-03-20 22:10:04.684809
184012411,td_bravosolution,48706,ocds-0c46vo-0005-48706,en,Helicopter Patrolling of Overhead Lines,"NIE Networks seeks to appoint a suitably qualified and experienced organisation onto a framework for helicopter patrolling of overhead lines. Please refer to the Scope of Services for further information.

There will be one Economic Operator appointed to the Framework. 

The framework will initially be established for a period of 5 years with an option, excisable entirely at the discretion of the Contracting Entity and subject to the terms of the Framework Agreement, to extend by a further optional three (3) year period, with a total potential duration of eight (8) years.

The estimated value of the overall eight(8) year Framework Agreement is between £1.5 - £2m excluding VAT.",1.5,GBP,2020-03-20 22:06:42.832151,,2020-04-21 15:00:00.000000,Northern Ireland Electricity Networks,,,,,United Kingdom,Betty Robinson,betty.robinson@nienetworks.co.uk,,,,https://e-sourcingni.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48706&oppList=CURRENT,"",2020-03-21 01:31:36.626682,2020-03-21 01:31:36.626682,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0005-48706/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""48706"", ""tag"": [""tender""], ""date"": ""2020-03-20T22:06:42.832151"", ""ocid"": ""ocds-0c46vo-0005-48706"", ""buyer"": {""name"": ""Northern Ireland Electricity Networks"", ""address"": {""countryName"": ""United Kingdom""}, ""contactPoint"": {""name"": ""Betty Robinson"", ""email"": ""betty.robinson@nienetworks.co.uk""}}, ""awards"": [{""id"": ""48706"", ""contractPeriod"": {""endDate"": ""2025-11-30T00:00:00+00:00"", ""startDate"": ""2020-12-01T00:00:00+00:00""}}], ""tender"": {""id"": ""48706"", ""title"": ""Helicopter Patrolling of Overhead Lines"", ""value"": {""amount"": 1.5, ""currency"": ""GBP""}, ""status"": ""active"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://e-sourcingni.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48706&oppList=CURRENT"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""description"": ""NIE Networks seeks to appoint a suitably qualified and experienced organisation onto a framework for helicopter patrolling of overhead lines. Please refer to the Scope of Services for further information.\n\nThere will be one Economic Operator appointed to the Framework. \n\nThe framework will initially be established for a period of 5 years with an option, excisable entirely at the discretion of the Contracting Entity and subject to the terms of the Framework Agreement, to extend by a further optional three (3) year period, with a total potential duration of eight (8) years.\n\nThe estimated value of the overall eight(8) year Framework Agreement is between £1.5 - £2m excluding VAT."", ""tenderPeriod"": {""endDate"": ""2020-04-21T15:00:00+00:00""}, ""procurementMethod"": ""open"", ""procurementMethodDetails"": ""Competitive procedure with negotiation""}, ""language"": ""en"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-03-21T01:31:31.260319+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2020-03-20 22:06:42.832151
184012413,td_bravosolution,48685,ocds-0c46vo-0005-48685,en,"Multi Use Trail Network in Bracknamuckley Forest, Gortgole Road, Portglenone","Tenders are invited for the supply of a NEC3 Engineering and Construction Short Contract to deliver a 2.6km multi-use Trail Network in Bracknamuckley Forest, Gortgole Road, Portglenone.",,,2020-03-20 22:06:40.929262,,2020-04-03 12:00:00.000000,Mid and East Antrim Borough Council,,,,,United Kingdom,Sam Faulkner,procurement@midandeastantrim.gov.uk,,,,https://e-sourcingni.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48685&oppList=CURRENT,"",2020-03-21 01:31:36.666496,2020-03-21 01:31:36.666496,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0005-48685/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""48685"", ""tag"": [""tender""], ""date"": ""2020-03-20T22:06:40.929262"", ""ocid"": ""ocds-0c46vo-0005-48685"", ""buyer"": {""name"": ""Mid and East Antrim Borough Council"", ""address"": {""countryName"": ""United Kingdom""}, ""contactPoint"": {""name"": ""Sam Faulkner"", ""email"": ""procurement@midandeastantrim.gov.uk""}}, ""awards"": [{""id"": ""48685"", ""contractPeriod"": {""startDate"": ""2020-05-01T00:00:00+00:00""}}], ""tender"": {""id"": ""48685"", ""title"": ""Multi Use Trail Network in Bracknamuckley Forest, Gortgole Road, Portglenone"", ""status"": ""active"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://e-sourcingni.bravosolution.co.uk/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48685&oppList=CURRENT"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""description"": ""Tenders are invited for the supply of a NEC3 Engineering and Construction Short Contract to deliver a 2.6km multi-use Trail Network in Bracknamuckley Forest, Gortgole Road, Portglenone."", ""tenderPeriod"": {""endDate"": ""2020-04-03T12:00:00+00:00""}, ""procurementMethodDetails"": ""Non-EU-Procurement""}, ""language"": ""en"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-03-21T01:31:31.346293+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2020-03-20 22:06:40.929262
184012415,td_bravosolution,48690,ocds-0c46vo-0005-48690,en,Adair Tower - Lifts (2) Installation,"To manufacture, supply, deliver, install and commissioning of 2 no passenger lifts at Adair Tower residential block.",400000.0,GBP,2020-03-20 22:06:23.761043,,2020-04-20 12:00:00.000000,capitalEsourcing,,,,,United Kingdom,Ernest Raw,Ernest.Raw@rbkc.gov.uk,,,,https://www.capitalesourcing.com/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48690&oppList=CURRENT,"",2020-03-21 01:31:36.704322,2020-03-21 01:31:36.704322,"{""uri"": ""https://openopps.com/tenders/ocds-0c46vo-0005-48690/?format=json"", ""license"": ""https://opendatacommons.org/licenses/odbl/"", ""releases"": [{""id"": ""48690"", ""tag"": [""tender""], ""date"": ""2020-03-20T22:06:23.761043"", ""ocid"": ""ocds-0c46vo-0005-48690"", ""buyer"": {""name"": ""capitalEsourcing"", ""address"": {""countryName"": ""United Kingdom""}, ""contactPoint"": {""name"": ""Ernest Raw"", ""email"": ""Ernest.Raw@rbkc.gov.uk""}}, ""awards"": [{""id"": ""48690"", ""contractPeriod"": {""startDate"": ""2020-07-06T00:00:00+00:00""}}], ""tender"": {""id"": ""48690"", ""title"": ""Adair Tower - Lifts (2) Installation"", ""value"": {""amount"": 400000.0, ""currency"": ""GBP""}, ""status"": ""active"", ""documents"": [{""id"": ""tender_url"", ""url"": ""https://www.capitalesourcing.com/esop/toolkit/opportunity/opportunityDetail.do?opportunityId=48690&oppList=CURRENT"", ""format"": ""text/html"", ""language"": ""en"", ""documentType"": ""tenderNotice""}], ""description"": ""To manufacture, supply, deliver, install and commissioning of 2 no passenger lifts at Adair Tower residential block."", ""tenderPeriod"": {""endDate"": ""2020-04-20T12:00:00+00:00""}, ""procurementMethod"": ""open"", ""procurementMethodDetails"": ""Open procedure""}, ""language"": ""en"", ""initiationType"": ""tender""}], ""publisher"": {""uid"": ""https://beta.companieshouse.gov.uk/company/04962733"", ""uri"": ""https://openopps.com"", ""name"": ""Open Opps"", ""scheme"": ""Companies House""}, ""publishedDate"": ""2020-03-21T01:31:31.419929+00:00"", ""publicationPolicy"": ""https://openopps.com/legal/""}",2020-03-20 22:06:23.761043
